from	to	edge
alphaTub84D	Hsc70-5	1
alphaTub84D	Idh3b	1
alphaTub84D	kdn	1
alphaTub84D	Idh3a	1
alphaTub84D	l(2)k09913	1
alphaTub84D	levy	1
alphaTub84D	MagR	1
alphaTub84D	mEFTu1	1
alphaTub84D	mge	1
alphaTub84D	Mpcp2	1
alphaTub84D	mRpL12	1
alphaTub84D	mRpL13	1
alphaTub84D	mRpL19	1
alphaTub84D	mRpL24	1
alphaTub84D	mRpL27	1
alphaTub84D	mRpL41	1
alphaTub84D	mRpL49	1
alphaTub84D	mRpS28	1
alphaTub84D	muc	1
alphaTub84D	ND-13A	1
alphaTub84D	ND-13B	1
alphaTub84D	ND-15	1
alphaTub84D	ND-18	1
alphaTub84D	ND-19	1
alphaTub84D	ND-24	1
alphaTub84D	ND-30	1
alphaTub84D	ND-42	1
alphaTub84D	ND-49	1
alphaTub84D	ND-51	1
alphaTub84D	ND-ACP	1
alphaTub84D	ND-B12	1
alphaTub84D	ND-B14	1
alphaTub84D	ND-B14.5A	1
alphaTub84D	ND-B14.7	1
alphaTub84D	ND-B17	1
alphaTub84D	ND-B17.2	1
alphaTub84D	ND-B18	1
alphaTub84D	ND-PDSW	1
alphaTub84D	Neb-cGP	1
alphaTub84D	NP15.6	1
alphaTub84D	P5cr	1
alphaTub84D	Pex19	1
alphaTub84D	Pglym78	1
alphaTub84D	porin	1
alphaTub84D	Prx3	1
alphaTub84D	QIL1	1
alphaTub84D	RFeSP	1
alphaTub84D	Scsalpha1	1
alphaTub84D	sesB	1
alphaTub84D	ScsbetaA	1
alphaTub84D	Sod1	1
alphaTub84D	Sod2	1
alphaTub84D	Syx13	1
alphaTub84D	Tim23	1
alphaTub84D	Tom20	1
alphaTub84D	Tom7	1
alphaTub84D	Trx-2	1
alphaTub84D	Ubc10	1
alphaTub84D	Urod	1
alphaTub84D	UQCR-14	1
alphaTub84D	UQCR-6.4	1
alphaTub84D	UQCR-C2	1
alphaTub84D	UQCR-Q	1
alphaTub84D	Cdk5alpha	1
alphaTub84D	CG2017	1
alphaTub84D	CG31715	1
alphaTub84D	CG31808	1
alphaTub84D	hbt	1
alphaTub84D	CG7781	1
alphaTub84D	Eno	1
alphaTub84D	sotv	1
alphaTub84D	futsch	1
alphaTub84D	gammaSnap1	1
alphaTub84D	Gapdh1	1
alphaTub84D	Gapdh2	1
alphaTub84D	Gbeta5	1
alphaTub84D	Glut4EF	1
alphaTub84D	Pfdn6	1
alphaTub84D	Pgk	1
alphaTub84D	PMCA	1
alphaTub84D	PPP1R15	1
alphaTub84D	rdx	1
alphaTub84D	Rop	1
alphaTub84D	TM4SF	1
alphaTub84D	Tpi	1
alphaTub84D	Tsp42Ej	1
alphaTub84D	veli	1
alphaTub84D	Vha13	1
alphaTub84D	Vha14-1	1
alphaTub84D	Vha16-1	1
alphaTub84D	Vha36-1	1
alphaTub84D	VhaAC39-1	1
alphaTub84D	VhaPPA1-1	1
alphaTub84D	ringer	1
AnxB10	Argk1	1
AnxB10	ATPsynB	1
AnxB10	ATPsynC	1
AnxB10	ATPsynCF6	1
AnxB10	ATPsynD	1
AnxB10	ATPsyndelta	1
AnxB10	ATPsynE	1
AnxB10	ATPsynF	1
AnxB10	ATPsynG	1
AnxB10	ATPsyngamma	1
AnxB10	ATPsynO	1
AnxB10	blw	1
AnxB10	bonsai	1
AnxB10	Cchl	1
AnxB10	CG10340	1
AnxB10	CG10561	1
AnxB10	CG11267	1
AnxB10	Xxylt	1
AnxB10	CG11722	1
AnxB10	CG11752	1
AnxB10	Pdhb	1
AnxB10	CG12091	1
AnxB10	CG12848	1
AnxB10	CG13220	1
AnxB10	CG13365	1
AnxB10	CG13623	1
AnxB10	CG14407	1
AnxB10	CG14483	1
AnxB10	CG14757	1
AnxB10	Coa8	1
AnxB10	CG15908	1
AnxB10	CG1640	1
AnxB10	Nt5c	1
AnxB10	CG2076	1
AnxB10	CG30373	1
AnxB10	CG33199	1
AnxB10	CG34117	1
AnxB10	CG34132	1
AnxB10	CG34150	1
AnxB10	CG34200	1
AnxB10	CG34228	1
AnxB10	CG44242	1
AnxB10	CG4686	1
AnxB10	Chchd2	1
AnxB10	CG5028	1
AnxB10	CG5065	1
AnxB10	CG5214	1
AnxB10	Mic26-27	1
AnxB10	CG6115	1
AnxB10	CG6330	1
AnxB10	CG6878	1
AnxB10	CG7430	1
AnxB10	CG7630	1
AnxB10	CG7920	1
AnxB10	CG8229	1
AnxB10	CG8245	1
AnxB10	Naa80	1
AnxB10	CG9034	1
AnxB10	Cox17	1
AnxB10	CG9921	1
AnxB10	Chchd3	1
AnxB10	Cisd2	1
AnxB10	comt	1
AnxB10	COX4	1
AnxB10	COX5A	1
AnxB10	COX5B	1
AnxB10	COX6B	1
AnxB10	COX7A	1
AnxB10	COX7C	1
AnxB10	COX8	1
AnxB10	CR41597	1
AnxB10	cype	1
AnxB10	Cyt-c-p	1
AnxB10	Dic1	1
AnxB10	DnaJ-H	1
AnxB10	EndoB	1
AnxB10	Fdx1	1
AnxB10	Fie	1
AnxB10	Fkbp59	1
AnxB10	Gabat	1
AnxB10	GABPI	1
AnxB10	Gpdh1	1
AnxB10	Gs1l	1
AnxB10	Hex-A	1
AnxB10	Hsc70-5	1
AnxB10	Hsp60A	1
AnxB10	Idh3b	1
AnxB10	IscU	1
AnxB10	Idh3a	1
AnxB10	Fum1	1
AnxB10	Pdha	1
AnxB10	l(2)37Cc	1
AnxB10	l(2)k09913	1
AnxB10	levy	1
AnxB10	MagR	1
AnxB10	Mdh1	1
AnxB10	mEFTu1	1
AnxB10	mge	1
AnxB10	Mitofilin	1
AnxB10	Mpcp2	1
AnxB10	mRpL13	1
AnxB10	mRpL14	1
AnxB10	mRpL16	1
AnxB10	mRpL18	1
AnxB10	mRpL19	1
AnxB10	mRpL2	1
AnxB10	mRpL24	1
AnxB10	mRpL27	1
AnxB10	mRpL28	1
AnxB10	mRpL34	1
AnxB10	mRpL4	1
AnxB10	mRpL41	1
AnxB10	mRpL47	1
AnxB10	mRpL49	1
AnxB10	mRpS24	1
AnxB10	mRpS25	1
AnxB10	mRpS33	1
AnxB10	mRpS7	1
AnxB10	muc	1
AnxB10	ND-13A	1
AnxB10	ND-13B	1
AnxB10	ND-15	1
AnxB10	ND-18	1
AnxB10	ND-19	1
AnxB10	ND-20	1
AnxB10	ND-23	1
AnxB10	ND-24	1
AnxB10	ND-30	1
AnxB10	ND-39	1
AnxB10	ND-42	1
AnxB10	ND-49	1
AnxB10	ND-51	1
AnxB10	ND-75	1
AnxB10	ND-ACP	1
AnxB10	ND-AGGG	1
AnxB10	ND-ASHI	1
AnxB10	ND-B12	1
AnxB10	ND-B14	1
AnxB10	ND-B14.5A	1
AnxB10	ND-B14.5B	1
AnxB10	ND-B14.7	1
AnxB10	ND-B15	1
AnxB10	ND-B16.6	1
AnxB10	ND-B17	1
AnxB10	ND-B17.2	1
AnxB10	ND-B22	1
AnxB10	ND-MLRQ	1
AnxB10	ND-MWFE	1
AnxB10	ND-PDSW	1
AnxB10	ND-SGDH	1
AnxB10	Neb-cGP	1
AnxB10	Nmnat	1
AnxB10	NP15.6	1
AnxB10	ox	1
AnxB10	P32	1
AnxB10	P5CDh1	1
AnxB10	P5cr	1
AnxB10	Pcyt1	1
AnxB10	Pect	1
AnxB10	Pglym78	1
AnxB10	Phb2	1
AnxB10	porin	1
AnxB10	prel	1
AnxB10	Prx3	1
AnxB10	QIL1	1
AnxB10	RFeSP	1
AnxB10	roh	1
AnxB10	RpL24-like	1
AnxB10	SdhA	1
AnxB10	SdhB	1
AnxB10	SdhC	1
AnxB10	SdhD	1
AnxB10	sesB	1
AnxB10	slmo	1
AnxB10	Sod2	1
AnxB10	spen	1
AnxB10	Ssadh	1
AnxB10	Tim8	1
AnxB10	Tina-1	1
AnxB10	Tom20	1
AnxB10	Tom7	1
AnxB10	Trx-2	1
AnxB10	Urod	1
AnxB10	UQCR-14	1
AnxB10	UQCR-6.4	1
AnxB10	UQCR-C1	1
AnxB10	UQCR-C2	1
AnxB10	UQCR-Q	1
AnxB10	Atpalpha	1
AnxB10	CG31808	1
AnxB10	CG33181	1
AnxB10	Eno	1
AnxB10	Gapdh1	1
AnxB10	MESK2	1
AnxB10	Pgk	1
AnxB10	qtc	1
AnxB10	Tpi	1
AnxB10	Tsp42Ej	1
AnxB10	Vha44	1
AnxB10	awd	1
AnxB10	RpL12	1
AnxB10	RpL17	1
AnxB10	RpS13	1
AnxB10	RpS27A	1
AP-1sigma	AP-2sigma	1
AP-1sigma	ATPsynD	1
AP-1sigma	ATPsynE	1
AP-1sigma	bsk	1
AP-1sigma	CG13623	1
AP-1sigma	Coa8	1
AP-1sigma	CG1907	1
AP-1sigma	CG32278	1
AP-1sigma	CG44242	1
AP-1sigma	CG7943	1
AP-1sigma	Cisd2	1
AP-1sigma	COX7A	1
AP-1sigma	Cyt-c-p	1
AP-1sigma	Droj2	1
AP-1sigma	EndoB	1
AP-1sigma	Gs1	1
AP-1sigma	kdn	1
AP-1sigma	mge	1
AP-1sigma	mRpL28	1
AP-1sigma	mRpS14	1
AP-1sigma	ND-13A	1
AP-1sigma	ND-15	1
AP-1sigma	ND-18	1
AP-1sigma	ND-24	1
AP-1sigma	ND-B15	1
AP-1sigma	NP15.6	1
AP-1sigma	P5CDh1	1
AP-1sigma	Pglym78	1
AP-1sigma	POLDIP2	1
AP-1sigma	porin	1
AP-1sigma	RFeSP	1
AP-1sigma	Tom20	1
AP-1sigma	Tom7	1
AP-1sigma	CG31808	1
AP-1sigma	CG3662	1
AP-1sigma	CG7407	1
AP-1sigma	gammaSnap1	1
AP-1sigma	Gbeta5	1
AP-1sigma	Glut4EF	1
AP-1sigma	jim	1
AP-1sigma	Mlf	1
AP-1sigma	nSyb	1
AP-1sigma	Pgi	1
AP-1sigma	Pgk	1
AP-1sigma	Rab3	1
AP-1sigma	Sap47	1
AP-1sigma	SelR	1
AP-1sigma	TM4SF	1
AP-1sigma	Tsp42Ej	1
AP-1sigma	veli	1
AP-1sigma	Vha14-1	1
AP-1sigma	Vha68-1	1
AP-1sigma	VhaAC39-1	1
AP-1sigma	vig	1
AP-2sigma	ATPsynC	1
AP-2sigma	ATPsynCF6	1
AP-2sigma	ATPsynD	1
AP-2sigma	ATPsyndelta	1
AP-2sigma	ATPsynE	1
AP-2sigma	ATPsynF	1
AP-2sigma	ATPsynG	1
AP-2sigma	ATPsyngamma	1
AP-2sigma	ATPsynO	1
AP-2sigma	blw	1
AP-2sigma	bonsai	1
AP-2sigma	bsk	1
AP-2sigma	Cbp20	1
AP-2sigma	Cchl	1
AP-2sigma	CG10340	1
AP-2sigma	CG10561	1
AP-2sigma	CG11035	1
AP-2sigma	CG11699	1
AP-2sigma	CG11752	1
AP-2sigma	EMC6	1
AP-2sigma	Pdhb	1
AP-2sigma	CG12091	1
AP-2sigma	CG1265	1
AP-2sigma	CG13623	1
AP-2sigma	CG14483	1
AP-2sigma	Coa8	1
AP-2sigma	CG14818	1
AP-2sigma	CG15432	1
AP-2sigma	CG16935	1
AP-2sigma	CG17385	1
AP-2sigma	CG17734	1
AP-2sigma	CG18549	1
AP-2sigma	CG1907	1
AP-2sigma	CG32267	1
AP-2sigma	CG32278	1
AP-2sigma	CG32425	1
AP-2sigma	CG34132	1
AP-2sigma	CG34200	1
AP-2sigma	CG3719	1
AP-2sigma	CG42813	1
AP-2sigma	CG44242	1
AP-2sigma	CG4686	1
AP-2sigma	Chchd2	1
AP-2sigma	CG5028	1
AP-2sigma	CG5676	1
AP-2sigma	Mic26-27	1
AP-2sigma	CG6330	1
AP-2sigma	CG6523	1
AP-2sigma	CG6878	1
AP-2sigma	CG7382	1
AP-2sigma	CG7430	1
AP-2sigma	CG7506	1
AP-2sigma	CG7630	1
AP-2sigma	CG7943	1
AP-2sigma	CG8187	1
AP-2sigma	CG8245	1
AP-2sigma	Naa80	1
AP-2sigma	Cox17	1
AP-2sigma	CG9399	1
AP-2sigma	Chchd3	1
AP-2sigma	Cisd2	1
AP-2sigma	comt	1
AP-2sigma	COX4	1
AP-2sigma	COX5A	1
AP-2sigma	COX5B	1
AP-2sigma	COX6B	1
AP-2sigma	COX7A	1
AP-2sigma	COX7C	1
AP-2sigma	COX8	1
AP-2sigma	hpRNA:CR18854	1
AP-2sigma	cype	1
AP-2sigma	Cyt-c-p	1
AP-2sigma	Dap160	1
AP-2sigma	DCTN6-p27	1
AP-2sigma	Dic1	1
AP-2sigma	dj-1beta	1
AP-2sigma	Droj2	1
AP-2sigma	eIF3g1	1
AP-2sigma	elm	1
AP-2sigma	EMRE	1
AP-2sigma	EndoB	1
AP-2sigma	epsilonCOP	1
AP-2sigma	Fie	1
AP-2sigma	Gabat	1
AP-2sigma	Gpdh1	1
AP-2sigma	Gpo1	1
AP-2sigma	Gs1	1
AP-2sigma	Gs1l	1
AP-2sigma	I-2	1
AP-2sigma	Idh3b	1
AP-2sigma	Jwa	1
AP-2sigma	kdn	1
AP-2sigma	Idh3a	1
AP-2sigma	Pdha	1
AP-2sigma	l(2)k14505	1
AP-2sigma	levy	1
AP-2sigma	MagR	1
AP-2sigma	Men-b	1
AP-2sigma	mge	1
AP-2sigma	Mpcp2	1
AP-2sigma	mRpL24	1
AP-2sigma	mRpL27	1
AP-2sigma	mRpL28	1
AP-2sigma	mRpL36	1
AP-2sigma	mRpL49	1
AP-2sigma	mRpL52	1
AP-2sigma	mRpS18C	1
AP-2sigma	mRpS33	1
AP-2sigma	mRpS9	1
AP-2sigma	ND-13A	1
AP-2sigma	ND-13B	1
AP-2sigma	ND-15	1
AP-2sigma	ND-18	1
AP-2sigma	ND-19	1
AP-2sigma	ND-24	1
AP-2sigma	ND-42	1
AP-2sigma	ND-ACP	1
AP-2sigma	ND-ASHI	1
AP-2sigma	ND-B12	1
AP-2sigma	ND-B14	1
AP-2sigma	ND-B14.5A	1
AP-2sigma	ND-B15	1
AP-2sigma	ND-B16.6	1
AP-2sigma	ND-B17.2	1
AP-2sigma	ND-B18	1
AP-2sigma	ND-PDSW	1
AP-2sigma	Neb-cGP	1
AP-2sigma	Nmnat	1
AP-2sigma	NP15.6	1
AP-2sigma	ox	1
AP-2sigma	P5cr	1
AP-2sigma	Pex19	1
AP-2sigma	Pfdn2	1
AP-2sigma	Pfdn5	1
AP-2sigma	Pglym78	1
AP-2sigma	porin	1
AP-2sigma	PrBP	1
AP-2sigma	prel	1
AP-2sigma	QIL1	1
AP-2sigma	RFeSP	1
AP-2sigma	roh	1
AP-2sigma	lncRNA:roX1	1
AP-2sigma	Scsalpha1	1
AP-2sigma	SdhD	1
AP-2sigma	sesB	1
AP-2sigma	Sf3b5	1
AP-2sigma	Sirup	1
AP-2sigma	ScsbetaA	1
AP-2sigma	slmo	1
AP-2sigma	Sod1	1
AP-2sigma	spen	1
AP-2sigma	Tim17b	1
AP-2sigma	Tim23	1
AP-2sigma	Tim8	1
AP-2sigma	tko	1
AP-2sigma	Tom20	1
AP-2sigma	Tom7	1
AP-2sigma	Trx-2	1
AP-2sigma	Ubc10	1
AP-2sigma	Ufd1	1
AP-2sigma	Urod	1
AP-2sigma	UQCR-11	1
AP-2sigma	UQCR-14	1
AP-2sigma	UQCR-6.4	1
AP-2sigma	UQCR-C1	1
AP-2sigma	UQCR-C2	1
AP-2sigma	UQCR-Q	1
AP-2sigma	Vps60	1
AP-2sigma	14-3-3zeta	1
AP-2sigma	AdipoR	1
AP-2sigma	AdSS	1
AP-2sigma	AIMP3	1
AP-2sigma	alc	1
AP-2sigma	AP-1-2beta	1
AP-2sigma	Arf102F	1
AP-2sigma	Atg8a	1
AP-2sigma	BI-1	1
AP-2sigma	Blos1	1
AP-2sigma	Cbp53E	1
AP-2sigma	CD98hc	1
AP-2sigma	Cdk5alpha	1
AP-2sigma	Cds	1
AP-2sigma	CG10674	1
AP-2sigma	CG1161	1
AP-2sigma	CG11658	1
AP-2sigma	CG12822	1
AP-2sigma	CG13344	1
AP-2sigma	CG13364	1
AP-2sigma	CG13585	1
AP-2sigma	CG13760	1
AP-2sigma	CG14591	1
AP-2sigma	CG14767	1
AP-2sigma	CG14989	1
AP-2sigma	Ypel	1
AP-2sigma	CG15772	1
AP-2sigma	CG17059	1
AP-2sigma	CG17272	1
AP-2sigma	CG17294	1
AP-2sigma	CG18766	1
AP-2sigma	CG1943	1
AP-2sigma	CG2017	1
AP-2sigma	CG30423	1
AP-2sigma	CG31030	1
AP-2sigma	CG31715	1
AP-2sigma	CG31717	1
AP-2sigma	CG31808	1
AP-2sigma	CG31855	1
AP-2sigma	CG32109	1
AP-2sigma	CG32276	1
AP-2sigma	CG32485	1
AP-2sigma	CG34159	1
AP-2sigma	CG34293	1
AP-2sigma	CG3625	1
AP-2sigma	CG3662	1
AP-2sigma	CG3793	1
AP-2sigma	CG3860	1
AP-2sigma	CG3955	1
AP-2sigma	CG42361	1
AP-2sigma	hbt	1
AP-2sigma	Agpat3	1
AP-2sigma	CG5021	1
AP-2sigma	CG5902	1
AP-2sigma	CG5934	1
AP-2sigma	Uck	1
AP-2sigma	Hou	1
AP-2sigma	Prps	1
AP-2sigma	CG7220	1
AP-2sigma	CG7407	1
AP-2sigma	CG7582	1
AP-2sigma	CG7739	1
AP-2sigma	CG7781	1
AP-2sigma	mrva	1
AP-2sigma	sordd1	1
AP-2sigma	CG9328	1
AP-2sigma	Chmp1	1
AP-2sigma	lncRNA:CR30055	1
AP-2sigma	lncRNA:CR43459	1
AP-2sigma	Csp	1
AP-2sigma	ctp	1
AP-2sigma	DCTN5-p25	1
AP-2sigma	Dlc90F	1
AP-2sigma	DnaJ-1	1
AP-2sigma	Drat	1
AP-2sigma	eff	1
AP-2sigma	MsrA	1
AP-2sigma	EndoA	1
AP-2sigma	endos	1
AP-2sigma	Eno	1
AP-2sigma	Fis1	1
AP-2sigma	Fkbp12	1
AP-2sigma	fs(1)h	1
AP-2sigma	fwe	1
AP-2sigma	gammaSnap1	1
AP-2sigma	Gapdh1	1
AP-2sigma	Gapdh2	1
AP-2sigma	Gbeta5	1
AP-2sigma	ghi	1
AP-2sigma	Glut4EF	1
AP-2sigma	GlyP	1
AP-2sigma	Grx1	1
AP-2sigma	Gycalpha99B	1
AP-2sigma	HPS1	1
AP-2sigma	Hsp23	1
AP-2sigma	igl	1
AP-2sigma	Inos	1
AP-2sigma	jagn	1
AP-2sigma	jdp	1
AP-2sigma	jim	1
AP-2sigma	Kank	1
AP-2sigma	kcc	1
AP-2sigma	Lamp1	1
AP-2sigma	lawc	1
AP-2sigma	lola	1
AP-2sigma	lwr	1
AP-2sigma	maf-S	1
AP-2sigma	MESK2	1
AP-2sigma	Mlf	1
AP-2sigma	Ndfip	1
AP-2sigma	nSyb	1
AP-2sigma	Nxt1	1
AP-2sigma	Obp44a	1
AP-2sigma	Oda	1
AP-2sigma	Oli	1
AP-2sigma	Pfdn1	1
AP-2sigma	Pfdn4	1
AP-2sigma	Pfdn6	1
AP-2sigma	Pgi	1
AP-2sigma	Pgk	1
AP-2sigma	Pis	1
AP-2sigma	Pka-R1	1
AP-2sigma	PMCA	1
AP-2sigma	Pomp	1
AP-2sigma	Pp1alpha-96A	1
AP-2sigma	PPP1R15	1
AP-2sigma	Pur-alpha	1
AP-2sigma	PyK	1
AP-2sigma	Rab1	1
AP-2sigma	Rab14	1
AP-2sigma	Rab18	1
AP-2sigma	Rab2	1
AP-2sigma	Rab3	1
AP-2sigma	Rab5	1
AP-2sigma	Rab7	1
AP-2sigma	RabX4	1
AP-2sigma	Rad23	1
AP-2sigma	ReepA	1
AP-2sigma	ref(2)P	1
AP-2sigma	Rm62	1
AP-2sigma	RNASEK	1
AP-2sigma	robl	1
AP-2sigma	Rop	1
AP-2sigma	Rpn10	1
AP-2sigma	Rpn11	1
AP-2sigma	Sap47	1
AP-2sigma	SelR	1
AP-2sigma	Sh	1
AP-2sigma	shi	1
AP-2sigma	SkpA	1
AP-2sigma	slo	1
AP-2sigma	sqh	1
AP-2sigma	sra	1
AP-2sigma	stmA	1
AP-2sigma	STUB1	1
AP-2sigma	Syx17	1
AP-2sigma	TfIIA-S	1
AP-2sigma	TM4SF	1
AP-2sigma	Serinc	1
AP-2sigma	Tpi	1
AP-2sigma	Trs20	1
AP-2sigma	Tsp42Ej	1
AP-2sigma	Ubc4	1
AP-2sigma	Ubc6	1
AP-2sigma	UbcE2M	1
AP-2sigma	veli	1
AP-2sigma	Vha100-1	1
AP-2sigma	Vha13	1
AP-2sigma	Vha14-1	1
AP-2sigma	Vha16-1	1
AP-2sigma	Vha36-1	1
AP-2sigma	Vha44	1
AP-2sigma	Vha55	1
AP-2sigma	Vha68-1	1
AP-2sigma	VhaAC39-1	1
AP-2sigma	VhaAC45	1
AP-2sigma	ATP6AP2	1
AP-2sigma	VhaM9.7-a	1
AP-2sigma	VhaPPA1-1	1
AP-2sigma	VhaSFD	1
AP-2sigma	vig	1
AP-2sigma	vih	1
AP-2sigma	Vps24	1
AP-2sigma	Vti1a	1
AP-2sigma	Wbp2	1
AP-2sigma	Yippee	1
AP-2sigma	CG10077	1
AP-2sigma	CG6770	1
AP-2sigma	CG9005	1
AP-2sigma	aqz	1
AP-2sigma	chrb	1
AP-2sigma	Eip75B	1
AP-2sigma	fok	1
AP-2sigma	FoxP	1
AP-2sigma	ftz-f1	1
AP-2sigma	Hrb27C	1
AP-2sigma	Msp300	1
AP-2sigma	nAChRalpha5	1
AP-2sigma	ringer	1
AP-2sigma	RpL23A	1
AP-2sigma	RpL31	1
AP-2sigma	RpL8	1
AP-2sigma	RpLP1	1
AP-2sigma	RpS24	1
AP-2sigma	sky	1
AP-2sigma	sqd	1
AP-2sigma	sta	1
AP-2sigma	Syx1A	1
AP-2sigma	Unr	1
Argk1	ATPsynB	1
Argk1	ATPsynC	1
Argk1	ATPsynCF6	1
Argk1	ATPsynD	1
Argk1	ATPsyndelta	1
Argk1	ATPsynE	1
Argk1	ATPsynF	1
Argk1	ATPsynG	1
Argk1	ATPsyngamma	1
Argk1	ATPsynO	1
Argk1	blw	1
Argk1	bonsai	1
Argk1	Cchl	1
Argk1	CG10075	1
Argk1	CG10340	1
Argk1	CG10561	1
Argk1	nebu	1
Argk1	CG11267	1
Argk1	CG11722	1
Argk1	CG11752	1
Argk1	Pdhb	1
Argk1	CG12091	1
Argk1	CG13220	1
Argk1	CG13365	1
Argk1	CG13623	1
Argk1	CG14407	1
Argk1	CG14483	1
Argk1	CG14757	1
Argk1	Coa8	1
Argk1	CG15456	1
Argk1	CG15908	1
Argk1	CG16935	1
Argk1	Apt1	1
Argk1	CG1907	1
Argk1	CG2076	1
Argk1	CG32278	1
Argk1	CG32767	1
Argk1	CG33199	1
Argk1	CG34132	1
Argk1	CG44242	1
Argk1	Chchd2	1
Argk1	CG5028	1
Argk1	CG5065	1
Argk1	CG5214	1
Argk1	Mic26-27	1
Argk1	CG5946	1
Argk1	CG6115	1
Argk1	CG6330	1
Argk1	CG6878	1
Argk1	CG7430	1
Argk1	CG7630	1
Argk1	CG7920	1
Argk1	CG8187	1
Argk1	CG8229	1
Argk1	CG8245	1
Argk1	CG8993	1
Argk1	CG9034	1
Argk1	Cox17	1
Argk1	CG9921	1
Argk1	Cisd2	1
Argk1	comt	1
Argk1	Coq7	1
Argk1	COX4	1
Argk1	COX5A	1
Argk1	COX5B	1
Argk1	COX6B	1
Argk1	COX7A	1
Argk1	COX7C	1
Argk1	COX8	1
Argk1	CR41597	1
Argk1	lncRNA:CR42862	1
Argk1	CRIF	1
Argk1	cype	1
Argk1	Cyt-c-p	1
Argk1	Dic1	1
Argk1	DnaJ-H	1
Argk1	EndoB	1
Argk1	Fie	1
Argk1	Gabat	1
Argk1	Gpdh1	1
Argk1	Gs1	1
Argk1	Hex-A	1
Argk1	hfp	1
Argk1	Hsc70-5	1
Argk1	Hsp60A	1
Argk1	Idh3b	1
Argk1	Ip259	1
Argk1	IscU	1
Argk1	kdn	1
Argk1	Idh3a	1
Argk1	Fum1	1
Argk1	Pdha	1
Argk1	l(2)37Cc	1
Argk1	l(2)k09913	1
Argk1	levy	1
Argk1	MagR	1
Argk1	Mdh1	1
Argk1	mEFTu1	1
Argk1	mge	1
Argk1	Mitofilin	1
Argk1	Mpcp2	1
Argk1	mRpL12	1
Argk1	mRpL17	1
Argk1	mRpL18	1
Argk1	mRpL2	1
Argk1	mRpL23	1
Argk1	mRpL27	1
Argk1	mRpL30	1
Argk1	mRpL34	1
Argk1	mRpL36	1
Argk1	mRpL4	1
Argk1	mRpL41	1
Argk1	mRpL47	1
Argk1	mRpL49	1
Argk1	mRpL55	1
Argk1	mRpS18A	1
Argk1	mRpS18C	1
Argk1	mRpS25	1
Argk1	mRpS28	1
Argk1	mRpS33	1
Argk1	mRpS5	1
Argk1	mRpS7	1
Argk1	muc	1
Argk1	ND-13A	1
Argk1	ND-13B	1
Argk1	ND-15	1
Argk1	ND-18	1
Argk1	ND-19	1
Argk1	ND-20	1
Argk1	ND-23	1
Argk1	ND-24	1
Argk1	ND-30	1
Argk1	ND-39	1
Argk1	ND-42	1
Argk1	ND-49	1
Argk1	ND-51	1
Argk1	ND-75	1
Argk1	ND-ACP	1
Argk1	ND-ASHI	1
Argk1	ND-B12	1
Argk1	ND-B14	1
Argk1	ND-B14.5A	1
Argk1	ND-B14.5B	1
Argk1	ND-B14.7	1
Argk1	ND-B15	1
Argk1	ND-B16.6	1
Argk1	ND-B17	1
Argk1	ND-B17.2	1
Argk1	ND-B18	1
Argk1	ND-B22	1
Argk1	ND-MLRQ	1
Argk1	ND-MWFE	1
Argk1	ND-PDSW	1
Argk1	ND-SGDH	1
Argk1	Neb-cGP	1
Argk1	Nmnat	1
Argk1	NP15.6	1
Argk1	Opa1	1
Argk1	ox	1
Argk1	P32	1
Argk1	P5CDh1	1
Argk1	P5cr	1
Argk1	Pcyt1	1
Argk1	Pect	1
Argk1	Pex19	1
Argk1	Pglym78	1
Argk1	Phb2	1
Argk1	porin	1
Argk1	QIL1	1
Argk1	RFeSP	1
Argk1	Roe1	1
Argk1	roh	1
Argk1	RpL15	1
Argk1	RpL24-like	1
Argk1	Scsalpha1	1
Argk1	SdhA	1
Argk1	SdhB	1
Argk1	SdhC	1
Argk1	SdhD	1
Argk1	sesB	1
Argk1	ScsbetaA	1
Argk1	slmo	1
Argk1	Sod2	1
Argk1	spen	1
Argk1	Ssadh	1
Argk1	Tim8	1
Argk1	Tom20	1
Argk1	Tom40	1
Argk1	Tom7	1
Argk1	Urod	1
Argk1	UQCR-11	1
Argk1	UQCR-14	1
Argk1	UQCR-6.4	1
Argk1	UQCR-C1	1
Argk1	UQCR-C2	1
Argk1	UQCR-Q	1
Argk1	alc	1
Argk1	Atpalpha	1
Argk1	brat	1
Argk1	CG31808	1
Argk1	CG33181	1
Argk1	CG7781	1
Argk1	CG9328	1
Argk1	ctp	1
Argk1	Eno	1
Argk1	Fas1	1
Argk1	futsch	1
Argk1	Gapdh1	1
Argk1	Gapdh2	1
Argk1	Ggamma1	1
Argk1	igl	1
Argk1	jim	1
Argk1	kcc	1
Argk1	MESK2	1
Argk1	Mob2	1
Argk1	Pgk	1
Argk1	PyK	1
Argk1	RNASEK	1
Argk1	Sap47	1
Argk1	shi	1
Argk1	stmA	1
Argk1	Tpi	1
Argk1	Tsp42Ej	1
Argk1	Vha13	1
Argk1	Vha44	1
Argk1	Vha55	1
Argk1	Vha68-1	1
Argk1	VhaSFD	1
Argk1	flw	1
Argk1	MED21	1
Argk1	nAChRalpha5	1
Argk1	lncRNA:noe	1
Argk1	para	1
Argk1	RpL38	1
Argk1	RpL40	1
Argk1	sif	1
Argk1	Snap25	1
Argk1	Syx1A	1
Arpc3A	bsk	1
Arpc3A	CG10340	1
