from,to,edge
CG31140,Dhit,1
CG31140,DopEcR,1
CG31140,Drak,1
CG31140,Dsp1,1
CG31140,Dyrk3,1
CG31140,EcR,1
CG31140,Eip63E,1
CG31140,Eip93F,1
CG31140,EndoA,1
CG31140,Eph,1
CG31140,Evi5,1
CG31140,Fas1,1
CG31140,FoxP,1
CG31140,Galphao,1
CG31140,Ggamma1,1
CG31140,Ggamma30A,1
CG31140,Hasp,1
CG31140,Haspin,1
CG31140,Helz,1
CG31140,His3.3B,1
CG31140,Hk,1
CG31140,Hrb27C,1
CG31140,Hs3st-A,1
CG31140,IA-2,1
CG31140,Jupiter,1
CG31140,Kdm4B,1
CG31140,Lar,1
CG31140,Liprin-gamma,1
CG31140,MFS17,1
CG31140,Maf1,1
CG31140,Moca-cyp,1
CG31140,Msp300,1
CG31140,Myo81F,1
CG31140,NaCP60E,1
CG31140,NaPi-III,1
CG31140,Nadsyn,1
CG31140,NfI,1
CG31140,Nrx-1,1
CG31140,OtopLa,1
CG31140,PAN3,1
CG31140,PIP4K,1
CG31140,PMCA,1
CG31140,Pde1c,1
CG31140,Pdp1,1
CG31140,Pgant2,1
CG31140,Pits,1
CG31140,Pitslre,1
CG31140,Pka-R2,1
CG31140,Pkc53E,1
CG31140,PlexB,1
CG31140,PsGEF,1
CG31140,Psi,1
CG31140,Ptp99A,1
CG31140,Pzl,1
CG31140,Rbp1-like,1
CG31140,Rbp6,1
CG31140,Rbp9,1
CG31140,Reph,1
CG31140,RhoGAP93B,1
CG31140,RhoGAPp190,1
CG31140,Rsf1,1
CG31140,SF2,1
CG31140,SK,1
CG31140,SPoCk,1
CG31140,Sap47,1
CG31140,Sema1a,1
CG31140,Sh,1
CG31140,Shal,1
CG31140,Slip1,1
CG31140,Snap25,1
CG31140,Spn,1
CG31140,Spred,1
CG31140,Srrm234,1
CG31140,Syn,1
CG31140,Syt1,1
CG31140,Syt4,1
CG31140,Syt7,1
CG31140,Ten-a,1
CG31140,Tet,1
CG31140,Tob,1
CG31140,Tomosyn,1
CG31140,Uhg5,1
CG31140,Vha44,1
CG31140,Yeti,1
CG31140,Ythdc1,1
CG31140,Zyx,1
CG31140,aPKC,1
CG31140,alpha-Man-Ia,1
CG31140,amon,1
CG31140,anne,1
CG31140,bol,1
CG31140,brat,1
CG31140,brp,1
CG31140,bun,1
CG31140,cac,1
CG31140,capu,1
CG31140,cass,1
CG31140,chinmo,1
CG31140,chn,1
CG31140,cindr,1
CG31140,cpo,1
CG31140,cpx,1
CG31140,ctp,1
CG31140,dlg1,1
CG31140,dnc,1
CG31140,dpr7,1
CG31140,dpr9,1
CG31140,dtn,1
CG31140,dysc,1
CG31140,eIF4EHP,1
CG31140,elav,1
CG31140,enc,1
CG31140,ewg,1
CG31140,ftz-f1,1
CG31140,futsch,1
CG31140,g,1
CG31140,glo,1
CG31140,heph,1
CG31140,hfp,1
CG31140,hig,1
CG31140,hiw,1
CG31140,hth,1
CG31140,hwt,1
CG31140,inaE,1
CG31140,jim,1
CG31140,jus,1
CG31140,jvl,1
CG31140,kcc,1
CG31140,kek1,1
CG31140,kirre,1
CG31140,l(3)80Fg,1
CG31140,l(3)neo38,1
CG31140,lap,1
CG31140,lncRNA:CR31451,1
CG31140,lncRNA:CR34335,1
CG31140,lncRNA:CR46006,1
CG31140,lncRNA:noe,1
CG31140,mbl,1
CG31140,mbt,1
CG31140,mei-P26,1
CG31140,miple1,1
CG31140,msi,1
CG31140,mtd,1
CG31140,mub,1
CG31140,mura,1
CG31140,nAChRalpha4,1
CG31140,nSyb,1
CG31140,ninaE,1
CG31140,nmo,1
CG31140,nocte,1
CG31140,nonA,1
CG31140,nrv3,1
CG31140,nwk,1
CG31140,onecut,1
CG31140,orb2,1
CG31140,pan,1
CG31140,par-1,1
CG31140,para,1
CG31140,pico,1
CG31140,psq,1
CG31140,pum,1
CG31140,qkr58E-1,1
CG31140,qvr,1
CG31140,rdgB,1
CG31140,rut,1
CG31140,sbr,1
CG31140,scaf6,1
CG31140,scrt,1
CG31140,shakB,1
CG31140,shep,1
CG31140,sima,1
CG31140,slo,1
CG31140,sm,1
CG31140,sno,1
CG31140,ssx,1
CG31140,stai,1
CG31140,su(w[a]),1
CG31140,tau,1
CG31140,trio,1
CG31140,ttv,1
CG31140,unc-104,1
CG31140,unc-119,1
CG31140,unc-13,1
CG31140,unk,1
CG31140,wech,1
CG31211,CG31221,1
CG31211,CG31712,1
CG31211,CG3198,1
CG31211,CG32017,1
CG31211,CG32206,1
CG31211,CG32432,1
CG31211,CG32647,1
CG31211,CG32809,1
CG31211,CG33181,1
CG31211,Dora,1
CG31211,CG40498,1
CG31211,CG42238,1
CG31211,CG42268,1
CG31211,CG42322,1
CG31211,CG42340,1
CG31211,CG42450,1
CG31211,CG43066,1
CG31211,hbt,1
CG31211,CG43867,1
CG31211,CG44247,1
CG31211,CG4467,1
CG31211,CG44838,1
CG31211,CG4577,1
CG31211,stol,1
CG31211,CG4887,1
CG31211,CG6329,1
CG31211,Ciz1,1
CG31211,Ca-alpha1D,1
CG31211,Ca-alpha1T,1
CG31211,CaMKII,1
CG31211,CadN,1
CG31211,Cadps,1
CG31211,Camta,1
CG31211,Caper,1
CG31211,Cow,1
CG31211,Crtc,1
CG31211,Dap160,1
CG31211,Dhit,1
CG31211,DopEcR,1
CG31211,Drak,1
CG31211,EcR,1
CG31211,EndoA,1
CG31211,Evi5,1
CG31211,Fas1,1
CG31211,Flo2,1
CG31211,FoxP,1
CG31211,Galphao,1
CG31211,Hasp,1
CG31211,Hk,1
CG31211,Hrb27C,1
CG31211,Hs3st-A,1
CG31211,IA-2,1
CG31211,Jupiter,1
CG31211,Kdm4B,1
CG31211,Lar,1
CG31211,Liprin-gamma,1
CG31211,Maf1,1
CG31211,Moca-cyp,1
CG31211,Myo81F,1
CG31211,NaCP60E,1
CG31211,NaPi-III,1
CG31211,Nadsyn,1
CG31211,NfI,1
CG31211,Nrx-1,1
CG31211,OtopLa,1
CG31211,PAN3,1
CG31211,PIP4K,1
CG31211,Pdcd4,1
CG31211,Pde1c,1
CG31211,Pdp1,1
CG31211,Pgant2,1
CG31211,Pits,1
CG31211,Pitslre,1
CG31211,Pkc53E,1
CG31211,Prosap,1
CG31211,PsGEF,1
CG31211,Psi,1
CG31211,Ptp99A,1
CG31211,Pzl,1
CG31211,Rbp1-like,1
CG31211,Rbp6,1
CG31211,Rbp9,1
CG31211,Reph,1
CG31211,RhoGAP93B,1
CG31211,RhoGAPp190,1
CG31211,SK,1
CG31211,Saf-B,1
CG31211,Sap47,1
CG31211,Sema1a,1
CG31211,Sh,1
CG31211,Shal,1
CG31211,Snap25,1
CG31211,Spn,1
CG31211,Srrm234,1
CG31211,Syt1,1
CG31211,Syt4,1
CG31211,Syt7,1
CG31211,Ten-a,1
CG31211,Tet,1
CG31211,Tob,1
CG31211,Tomosyn,1
CG31211,Uhg5,1
CG31211,Vha44,1
CG31211,Wdr62,1
CG31211,Yeti,1
CG31211,Ythdc1,1
CG31211,aPKC,1
CG31211,alpha-Man-Ia,1
CG31211,amon,1
CG31211,anne,1
CG31211,bol,1
CG31211,brat,1
CG31211,brp,1
CG31211,bun,1
CG31211,cac,1
CG31211,capu,1
CG31211,cass,1
CG31211,chinmo,1
CG31211,chn,1
CG31211,cindr,1
CG31211,cpx,1
CG31211,ctp,1
CG31211,dlg1,1
CG31211,dnc,1
CG31211,dpr7,1
CG31211,dpr9,1
CG31211,dtn,1
CG31211,dysc,1
CG31211,eIF4EHP,1
CG31211,elav,1
CG31211,enc,1
CG31211,ewg,1
CG31211,ftz-f1,1
CG31211,futsch,1
CG31211,heph,1
CG31211,hfp,1
CG31211,hig,1
CG31211,hiw,1
CG31211,hwt,1
CG31211,inaE,1
CG31211,jim,1
CG31211,jus,1
CG31211,kcc,1
CG31211,kek1,1
CG31211,kirre,1
CG31211,kuz,1
CG31211,l(3)80Fg,1
CG31211,l(3)neo38,1
CG31211,lncRNA:CR31451,1
CG31211,lncRNA:CR34335,1
CG31211,mei-P26,1
CG31211,miple1,1
CG31211,msi,1
CG31211,mtd,1
CG31211,mub,1
CG31211,nAChRalpha4,1
CG31211,nSyb,1
CG31211,nmo,1
CG31211,nocte,1
CG31211,nrv3,1
CG31211,nwk,1
CG31211,onecut,1
CG31211,orb2,1
CG31211,pan,1
CG31211,para,1
CG31211,pum,1
CG31211,qkr58E-1,1
CG31211,qvr,1
CG31211,rut,1
CG31211,sbr,1
CG31211,scrt,1
CG31211,shakB,1
CG31211,shep,1
CG31211,slo,1
CG31211,sm,1
CG31211,sno,1
CG31211,ssx,1
CG31211,stai,1
CG31211,su(w[a]),1
CG31211,trio,1
CG31211,ttv,1
CG31211,unc-104,1
CG31211,unc-119,1
CG31211,unc-13,1
CG31211,unk,1
CG31211,wech,1
CG31221,CG31712,1
CG31221,CG3198,1
CG31221,CG32017,1
CG31221,CG32206,1
CG31221,CG32264,1
CG31221,CG32432,1
CG31221,CG32809,1
CG31221,CG33181,1
CG31221,Dora,1
CG31221,CG40498,1
CG31221,CG42238,1
CG31221,CG42268,1
CG31221,CG42322,1
CG31221,CG42340,1
CG31221,CG42450,1
CG31221,CG43066,1
CG31221,hbt,1
CG31221,CG43867,1
CG31221,CG44247,1
CG31221,CG4467,1
CG31221,CG44774,1
CG31221,CG44838,1
CG31221,CG4577,1
CG31221,stol,1
CG31221,CG46385,1
CG31221,CG4887,1
CG31221,CG5746,1
CG31221,CG6329,1
CG31221,Ciz1,1
CG31221,CG9813,1
CG31221,CG9932,1
CG31221,Ca-alpha1D,1
CG31221,Ca-alpha1T,1
CG31221,CaMKI,1
CG31221,CaMKII,1
CG31221,CadN,1
CG31221,Cadps,1
CG31221,Cals,1
CG31221,Cam,1
CG31221,CanA-14F,1
CG31221,Caper,1
CG31221,Cdep,1
CG31221,Cirl,1
CG31221,Cow,1
CG31221,DIP-lambda,1
CG31221,Dap160,1
CG31221,Dhit,1
CG31221,DopEcR,1
CG31221,Drak,1
CG31221,Dsp1,1
CG31221,Dyrk3,1
CG31221,Dys,1
CG31221,EcR,1
CG31221,Eip93F,1
CG31221,EndoA,1
CG31221,Eph,1
CG31221,Evi5,1
CG31221,Fas1,1
CG31221,Fas2,1
CG31221,Fie,1
CG31221,Flo2,1
CG31221,FoxP,1
CG31221,G9a,1
CG31221,Galphao,1
CG31221,Ggamma1,1
CG31221,Ggamma30A,1
CG31221,Hasp,1
CG31221,Haspin,1
CG31221,His3.3B,1
CG31221,Hk,1
CG31221,Hrb27C,1
CG31221,Hs3st-A,1
CG31221,Hs6st,1
CG31221,IA-2,1
CG31221,Jupiter,1
CG31221,Kdm4B,1
CG31221,Lar,1
CG31221,Liprin-gamma,1
CG31221,MFS17,1
CG31221,Maf1,1
CG31221,Marf,1
CG31221,Mnn1,1
CG31221,Moca-cyp,1
CG31221,Msp300,1
CG31221,NaCP60E,1
CG31221,Nadsyn,1
CG31221,NfI,1
CG31221,Nrx-1,1
CG31221,OtopLa,1
CG31221,PAN3,1
CG31221,PIP4K,1
CG31221,Pal2,1
CG31221,Pdcd4,1
CG31221,Pde1c,1
CG31221,Pdp1,1
CG31221,Pgant2,1
CG31221,Pits,1
CG31221,Pitslre,1
CG31221,Pka-R2,1
CG31221,Pkc53E,1
CG31221,PlexB,1
CG31221,Prosap,1
CG31221,PsGEF,1
CG31221,Psi,1
CG31221,Ptp99A,1
CG31221,Pzl,1
CG31221,Rbp1-like,1
CG31221,Rbp6,1
CG31221,Rbp9,1
CG31221,Reph,1
CG31221,RhoGAP93B,1
CG31221,RhoGAPp190,1
CG31221,Rsf1,1
CG31221,SK,1
CG31221,Sap47,1
CG31221,Sema1a,1
CG31221,Sh,1
CG31221,Shal,1
CG31221,Snap25,1
CG31221,Spn,1
CG31221,Spred,1
CG31221,Srrm234,1
CG31221,Syt1,1
CG31221,Syt4,1
CG31221,Syt7,1
CG31221,Syx1A,1
CG31221,Ten-a,1
CG31221,Tet,1
CG31221,Tm1,1
CG31221,Tob,1
CG31221,Tomosyn,1
CG31221,Uhg5,1
CG31221,Vha44,1
CG31221,Wdr62,1
CG31221,Zyx,1
CG31221,aPKC,1
CG31221,alpha-Man-Ia,1
CG31221,amon,1
CG31221,anne,1
CG31221,bol,1
CG31221,brat,1
CG31221,brp,1
CG31221,cac,1
CG31221,capu,1
CG31221,cass,1
CG31221,chinmo,1
CG31221,chn,1
CG31221,cindr,1
CG31221,cpo,1
CG31221,cpx,1
CG31221,ctp,1
CG31221,dikar,1
CG31221,dnc,1
CG31221,dpr7,1
CG31221,dpr9,1
CG31221,dtn,1
CG31221,dysc,1
CG31221,eIF4EHP,1
CG31221,elav,1
CG31221,enc,1
CG31221,ewg,1
CG31221,ftz-f1,1
CG31221,futsch,1
CG31221,fwe,1
CG31221,fz2,1
CG31221,g,1
CG31221,glo,1
CG31221,hdc,1
CG31221,heph,1
CG31221,hfp,1
CG31221,hig,1
CG31221,hth,1
CG31221,hwt,1
CG31221,inaE,1
CG31221,jim,1
CG31221,jus,1
CG31221,jvl,1
CG31221,kcc,1
CG31221,kek1,1
CG31221,kirre,1
CG31221,kuz,1
CG31221,l(3)80Fg,1
CG31221,l(3)neo38,1
CG31221,lncRNA:CR31451,1
CG31221,lncRNA:CR34335,1
CG31221,lncRNA:CR46006,1
CG31221,lncRNA:noe,1
CG31221,mbl,1
CG31221,mbt,1
CG31221,mei-P26,1
CG31221,miple1,1
CG31221,msi,1
CG31221,mtd,1
CG31221,mub,1
CG31221,mura,1
CG31221,nAChRalpha4,1
CG31221,nSyb,1
CG31221,nej,1
CG31221,ninaE,1
CG31221,nmo,1
CG31221,nocte,1
CG31221,nonA,1
CG31221,norpA,1
CG31221,nrv3,1
CG31221,nwk,1
CG31221,onecut,1
CG31221,orb2,1
CG31221,pan,1
CG31221,par-1,1
CG31221,para,1
CG31221,px,1
CG31221,qkr58E-1,1
CG31221,qvr,1
CG31221,rut,1
CG31221,sbb,1
CG31221,sbr,1
CG31221,scaf6,1
CG31221,scrt,1
CG31221,shakB,1
CG31221,shep,1
CG31221,shot,1
CG31221,sky,1
CG31221,slo,1
CG31221,sm,1
CG31221,sno,1
CG31221,ssx,1
CG31221,stai,1
CG31221,su(w[a]),1
CG31221,toc,1
CG31221,trio,1
CG31221,trx,1
CG31221,ttv,1
CG31221,unc-104,1
CG31221,unc-119,1
CG31221,unc-13,1
CG31221,unk,1
CG31221,wech,1
CG31635,Flo2,1
CG31635,Uhg5,1
CG31635,hdc,1
CG31635,mbl,1
CG31635,msi,1
CG31635,rut,1
CG31635,shakB,1
CG31635,sno,1
CG31635,ttv,1
CG31712,CG3198,1
CG31712,CG32017,1
CG31712,CG32206,1
CG31712,CG32432,1
CG31712,CG32809,1
CG31712,Dora,1
CG31712,CG40498,1
CG31712,CG42268,1
CG31712,CG42322,1
CG31712,CG42340,1
CG31712,CG42450,1
CG31712,CG43066,1
CG31712,hbt,1
CG31712,CG43867,1
CG31712,CG4467,1
CG31712,CG44838,1
CG31712,stol,1
CG31712,CG4887,1
CG31712,CG6329,1
CG31712,Ciz1,1
CG31712,Ca-alpha1D,1
CG31712,Ca-alpha1T,1
CG31712,CaMKII,1
CG31712,CadN,1
CG31712,Cadps,1
CG31712,Caper,1
CG31712,Cow,1
CG31712,Dhit,1
CG31712,DopEcR,1
CG31712,EcR,1
CG31712,EndoA,1
CG31712,Evi5,1
CG31712,Fas1,1
CG31712,FoxP,1
CG31712,Galphao,1
CG31712,Hasp,1
CG31712,Hk,1
CG31712,Hrb87F,1
CG31712,Hs3st-A,1
CG31712,IA-2,1
CG31712,Jupiter,1
CG31712,Kdm4B,1
CG31712,Lar,1
CG31712,Liprin-gamma,1
CG31712,MFS17,1
CG31712,Moca-cyp,1
CG31712,Msp300,1
CG31712,NaCP60E,1
CG31712,NfI,1
CG31712,Nrx-1,1
CG31712,OtopLa,1
CG31712,PIP4K,1
CG31712,Pde1c,1
CG31712,Pgant2,1
CG31712,Pits,1
CG31712,Pitslre,1
CG31712,Pkc53E,1
CG31712,Pli,1
CG31712,PsGEF,1
CG31712,Psi,1
CG31712,Ptp99A,1
CG31712,Rbp1-like,1
CG31712,Rbp6,1
CG31712,RhoGAP93B,1
CG31712,RhoGAPp190,1
CG31712,Rsf1,1
CG31712,SK,1
CG31712,Saf-B,1
CG31712,Sap47,1
CG31712,Sema1a,1
CG31712,Sh,1
CG31712,Shal,1
CG31712,Snap25,1
CG31712,Spn,1
CG31712,Srrm234,1
CG31712,Syt1,1
CG31712,Syt4,1
CG31712,Syt7,1
CG31712,Ten-a,1
CG31712,Tet,1
CG31712,Tob,1
CG31712,Tomosyn,1
CG31712,Vha44,1
CG31712,Ythdc1,1
CG31712,amon,1
CG31712,anne,1
CG31712,bol,1
CG31712,brat,1
CG31712,brp,1
CG31712,cac,1
CG31712,capu,1
CG31712,cass,1
CG31712,chinmo,1
CG31712,chn,1
CG31712,cindr,1
CG31712,cpx,1
CG31712,dlg1,1
CG31712,dpr7,1
CG31712,dpr9,1
CG31712,dtn,1
CG31712,dysc,1
CG31712,elav,1
CG31712,ewg,1
CG31712,ftz-f1,1
CG31712,futsch,1
CG31712,g,1
CG31712,hfp,1
CG31712,hig,1
CG31712,hwt,1
CG31712,inaE,1
CG31712,jus,1
CG31712,kcc,1
CG31712,kek1,1
CG31712,kirre,1
CG31712,l(3)80Fg,1
CG31712,l(3)neo38,1
CG31712,lncRNA:CR31451,1
CG31712,lncRNA:noe,1
CG31712,mei-P26,1
CG31712,miple1,1
CG31712,mtd,1
CG31712,mub,1
CG31712,mura,1
CG31712,nAChRalpha4,1
CG31712,nSyb,1
CG31712,nmo,1
CG31712,nrv3,1
CG31712,nwk,1
CG31712,onecut,1
CG31712,orb2,1
CG31712,pan,1
CG31712,para,1
CG31712,qkr58E-1,1
CG31712,qvr,1
CG31712,sbr,1
CG31712,scrt,1
CG31712,shakB,1
CG31712,shi,1
CG31712,slo,1
CG31712,sno,1
CG31712,ssx,1
CG31712,stai,1
CG31712,su(w[a]),1
CG31712,trio,1
CG31712,unc-104,1
CG31712,unc-119,1
CG31712,unc-13,1
CG31712,unk,1
CG31712,wech,1
CG3198,CG32017,1
CG3198,CG32206,1
CG3198,CG32432,1
CG3198,CG32809,1
CG3198,CG33181,1
CG3198,Dora,1
CG3198,CG40498,1
CG3198,CG42322,1
CG3198,CG42340,1
CG3198,CG42450,1
CG3198,CG43066,1
CG3198,hbt,1
CG3198,CG43867,1
CG3198,CG4467,1
CG3198,stol,1
CG3198,CG4887,1
CG3198,CG5746,1
CG3198,CG6329,1
CG3198,Ciz1,1
CG3198,CG9932,1
CG3198,Ca-alpha1D,1
CG3198,Ca-alpha1T,1
CG3198,CaMKII,1
CG3198,CadN,1
CG3198,Cadps,1
CG3198,Caper,1
CG3198,Cow,1
CG3198,Dap160,1
CG3198,Dhit,1
CG3198,DopEcR,1
CG3198,EcR,1
CG3198,EndoA,1
CG3198,FoxP,1
CG3198,Galphao,1
CG3198,Ggamma30A,1
CG3198,Hasp,1
CG3198,Hk,1
CG3198,Hrb27C,1
CG3198,Hs3st-A,1
CG3198,IA-2,1
CG3198,Jupiter,1
CG3198,Lar,1
CG3198,Liprin-gamma,1
CG3198,MFS17,1
CG3198,Maf1,1
CG3198,Mnn1,1
CG3198,Moca-cyp,1
CG3198,NaCP60E,1
CG3198,Nadsyn,1
CG3198,NfI,1
CG3198,Nrx-1,1
CG3198,OtopLa,1
CG3198,PAN3,1
CG3198,Pde1c,1
CG3198,Pgant2,1
CG3198,Pitslre,1
CG3198,Pkc53E,1
CG3198,PsGEF,1
CG3198,Psi,1
CG3198,Ptp99A,1
CG3198,Rbp1-like,1
CG3198,RhoGAP93B,1
CG3198,RhoGAPp190,1
CG3198,Rsf1,1
CG3198,SF2,1
CG3198,SK,1
CG3198,Saf-B,1
CG3198,Sap47,1
CG3198,Sdc,1
CG3198,Sh,1
CG3198,Shal,1
CG3198,Snap25,1
CG3198,Spn,1
CG3198,Srrm234,1
CG3198,Syt1,1
CG3198,Syt4,1
CG3198,Syt7,1
CG3198,Ten-a,1
CG3198,Tet,1
CG3198,Tob,1
CG3198,Tomosyn,1
CG3198,Vha44,1
CG3198,Ythdc1,1
CG3198,amon,1
CG3198,bol,1
CG3198,brat,1
CG3198,brp,1
CG3198,cac,1
CG3198,capu,1
CG3198,cass,1
CG3198,chinmo,1
CG3198,chn,1
CG3198,cindr,1
CG3198,cpx,1
CG3198,dlg1,1
CG3198,dnc,1
CG3198,dpr7,1
CG3198,dpr9,1
CG3198,dtn,1
CG3198,dysc,1
CG3198,elav,1
CG3198,enc,1
CG3198,ewg,1
CG3198,futsch,1
CG3198,hig,1
CG3198,hth,1
CG3198,hwt,1
CG3198,jus,1
CG3198,kcc,1
CG3198,kek1,1
CG3198,l(3)neo38,1
CG3198,mbt,1
CG3198,mei-P26,1
CG3198,miple1,1
CG3198,msi,1
CG3198,mub,1
CG3198,mura,1
CG3198,nAChRalpha4,1
CG3198,nSyb,1
CG3198,nrv3,1
CG3198,nwk,1
CG3198,onecut,1
CG3198,orb2,1
CG3198,para,1
CG3198,qkr58E-1,1
CG3198,qvr,1
CG3198,sbr,1
CG3198,scaf6,1
CG3198,scrt,1
CG3198,shakB,1
CG3198,shep,1
CG3198,slo,1
CG3198,sm,1
CG3198,ssx,1
CG3198,stai,1
CG3198,su(w[a]),1
CG3198,trio,1
CG3198,ttv,1
CG3198,unc-104,1
CG3198,unc-119,1
CG3198,unc-13,1
CG3198,unk,1
CG31998,Hers,1
CG31998,Myo81F,1
CG31998,Tdg,1
CG31998,Uhg5,1
CG31998,ttv,1
CG32017,CG32206,1
CG32017,CG32432,1
CG32017,CG32647,1
CG32017,CG32809,1
CG32017,CG33170,1
CG32017,CG33181,1
CG32017,Dora,1
CG32017,CG3638,1
CG32017,CG40498,1
CG32017,CG41378,1
CG32017,CG42268,1
CG32017,CG42322,1
CG32017,CG42340,1
CG32017,CG42450,1
CG32017,CG43066,1
CG32017,hbt,1
CG32017,CG43867,1
CG32017,CG44247,1
CG32017,CG4467,1
CG32017,CG4577,1
CG32017,stol,1
CG32017,CG4887,1
CG32017,CG6329,1
CG32017,Ciz1,1
CG32017,CG9932,1
CG32017,Ca-alpha1D,1
CG32017,Ca-alpha1T,1
CG32017,CaMKI,1
CG32017,CaMKII,1
CG32017,CadN,1
CG32017,Cadps,1
CG32017,Cals,1
CG32017,Camta,1
CG32017,Caper,1
CG32017,Cdep,1
CG32017,Cirl,1
CG32017,Cow,1
CG32017,DIP-lambda,1
CG32017,Dd,1
CG32017,Dg,1
CG32017,Dhit,1
CG32017,Diap1,1
CG32017,DopEcR,1
CG32017,Drak,1
CG32017,Dsp1,1
CG32017,Dyrk3,1
CG32017,Dys,1
CG32017,EcR,1
CG32017,Eip93F,1
CG32017,EndoA,1
CG32017,Eph,1
CG32017,Evi5,1
CG32017,Fas1,1
CG32017,FoxP,1
CG32017,Galphao,1
CG32017,Ggamma30A,1
CG32017,Gprk1,1
CG32017,Hasp,1
CG32017,Hers,1
CG32017,Hk,1
CG32017,Hrb27C,1
CG32017,Hs3st-A,1
CG32017,Hs6st,1
CG32017,Hsc70Cb,1
CG32017,IA-2,1
CG32017,Lar,1
CG32017,Liprin-gamma,1
CG32017,Maf1,1
CG32017,Mbs,1
CG32017,Moca-cyp,1
CG32017,Msp300,1
CG32017,Myo81F,1
CG32017,NaCP60E,1
CG32017,NfI,1
CG32017,Nipped-A,1
CG32017,Nrx-1,1
CG32017,OtopLa,1
CG32017,PAN3,1
CG32017,PIP4K,1
CG32017,Pde1c,1
CG32017,Pdp1,1
CG32017,Pgant2,1
CG32017,Pits,1
CG32017,Pitslre,1
CG32017,Pka-R2,1
CG32017,Pkc53E,1
CG32017,PlexA,1
CG32017,PlexB,1
CG32017,PsGEF,1
CG32017,Psi,1
CG32017,Ptp99A,1
CG32017,Pzl,1
CG32017,Rbp1-like,1
CG32017,Rbp9,1
CG32017,Reph,1
CG32017,RhoGAP93B,1
CG32017,RhoGAPp190,1
CG32017,SK,1
CG32017,SNF4Agamma,1
CG32017,Sap47,1
CG32017,Sema1a,1
CG32017,Sh,1
CG32017,Shal,1
CG32017,Snap25,1
CG32017,Spn,1
CG32017,Spred,1
CG32017,Srrm234,1
CG32017,Syn,1
CG32017,Syt1,1
CG32017,Syt4,1
CG32017,Syt7,1
CG32017,Ten-a,1
CG32017,Tet,1
CG32017,Tdg,1
CG32017,Tob,1
CG32017,Tomosyn,1
CG32017,Uhg5,1
CG32017,Vha44,1
CG32017,aPKC,1
CG32017,alpha-Man-Ia,1
CG32017,amon,1
CG32017,anne,1
CG32017,bol,1
CG32017,brat,1
CG32017,brp,1
CG32017,bun,1
CG32017,cac,1
CG32017,capu,1
CG32017,chinmo,1
CG32017,chn,1
CG32017,cindr,1
CG32017,cpo,1
CG32017,cpx,1
CG32017,csw,1
CG32017,ctp,1
CG32017,dlg1,1
CG32017,dpr7,1
CG32017,dpr9,1
CG32017,dtn,1
CG32017,dysc,1
CG32017,eIF4EHP,1
CG32017,elav,1
CG32017,enc,1
CG32017,ewg,1
CG32017,ftz-f1,1
CG32017,futsch,1
CG32017,fwe,1
CG32017,heph,1
CG32017,hig,1
CG32017,hiw,1
CG32017,hth,1
CG32017,hwt,1
CG32017,inaE,1
CG32017,jim,1
CG32017,jus,1
CG32017,kcc,1
CG32017,kek1,1
CG32017,kirre,1
CG32017,l(3)80Fg,1
CG32017,l(3)neo38,1
CG32017,lncRNA:CR31451,1
CG32017,lncRNA:CR34335,1
CG32017,lncRNA:CR46006,1
CG32017,lncRNA:noe,1
CG32017,mbl,1
CG32017,mei-P26,1
CG32017,miple1,1
CG32017,msi,1
CG32017,mub,1
CG32017,mura,1
CG32017,nAChRalpha4,1
CG32017,nSyb,1
CG32017,ninaE,1
CG32017,nmo,1
CG32017,nrv3,1
CG32017,nwk,1
CG32017,onecut,1
CG32017,orb2,1
CG32017,pan,1
CG32017,para,1
CG32017,ps,1
CG32017,psq,1
CG32017,qkr58E-1,1
CG32017,qvr,1
CG32017,rut,1
CG32017,sbr,1
CG32017,scrt,1
CG32017,shakB,1
CG32017,shep,1
CG32017,sima,1
CG32017,simj,1
CG32017,slo,1
CG32017,sm,1
CG32017,sno,1
CG32017,spir,1
CG32017,ssx,1
CG32017,stai,1
CG32017,su(w[a]),1
CG32017,trio,1
CG32017,ttv,1
CG32017,unc-104,1
CG32017,unc-119,1
CG32017,unc-13,1
CG32017,unk,1
CG32017,vtd,1
CG32017,wech,1
CG32206,CG32432,1
CG32206,CG32647,1
CG32206,CG32767,1
CG32206,CG32809,1
CG32206,CG33181,1
CG32206,CG34126,1
CG32206,Dora,1
CG32206,CG40498,1
CG32206,CG41378,1
CG32206,CG42238,1
CG32206,CG42268,1
CG32206,CG42322,1
CG32206,CG42340,1
CG32206,CG42450,1
CG32206,CG43066,1
CG32206,CG43736,1
CG32206,hbt,1
CG32206,CG43867,1
CG32206,CG44247,1
CG32206,CG4467,1
CG32206,CG44838,1
CG32206,CG4577,1
CG32206,stol,1
CG32206,CG4887,1
CG32206,CG5746,1
CG32206,CG6329,1
CG32206,Ciz1,1
CG32206,CG9932,1
CG32206,Ca-alpha1D,1
CG32206,Ca-alpha1T,1
CG32206,CaMKI,1
CG32206,CaMKII,1
CG32206,CadN,1
CG32206,Cadps,1
CG32206,CanA-14F,1
CG32206,Caper,1
CG32206,Cirl,1
CG32206,Cow,1
CG32206,Dap160,1
CG32206,Dhit,1
CG32206,DopEcR,1
CG32206,Dsp1,1
CG32206,Dys,1
CG32206,EcR,1
CG32206,Eip93F,1
CG32206,EndoA,1
CG32206,Eph,1
CG32206,Evi5,1
CG32206,Fas1,1
